,Content,Location,Username,Retweet-Count,Favorites,Created at
37,@hasanthehun @kenklippenstein Going to New Brunswick y’all need anything?,,str8churlish,0,0,2021-06-18 03:38:51
38,"May rent surge in New Brunswick was province's highest recorded in 43 years:

""This is going to spark a massive housing crisis that's going to cost the public in New Brunswick a lot of money to manage. And it could have been avoided.""

https://t.co/YlQTNACUnY #nbpoli #cdnpoli","Denman island, bc, canada",ScienceTynan,2,3,2021-06-18 03:38:27
39,@hasanthehun @kenklippenstein I very much wish this was New Brunswick NJ so I could hang with them,Jersey City,J_Schneider,0,4,2021-06-18 03:31:07
40,New Brunswick travel photography https://t.co/qiNWgI12il,"North East, England",WhyEyePhoto,0,0,2021-06-18 03:25:59
41,"@eliowa @uiowa Sorry if I missed you talking about this, but do you have any thoughts on the purported ""very strong probability"" that the Delta variant is spreading via fomites? https://t.co/zFOABcYsmU",,cornbeltcat,0,0,2021-06-18 03:22:45
42,@FemboyPhilosopy Yoooo I'm in New Brunswick too I gotta find these guys, He/Him,CommFries,0,0,2021-06-18 03:15:32
43,"N.B. parents frustrated by barriers to mental health supports for youth, says advocate: https://t.co/masQGPs9yp https://t.co/8LjjQB5ewq",Fredericton,CBCNB,1,1,2021-06-18 03:08:33
44,New from me: Hundreds of seniors remain on New Brunswick nursing home waitlist https://t.co/NESNMqHDMr,"Fredericton, NB",nthlstrgn,1,1,2021-06-18 03:04:24
45,"There is excitement in New Brunswick about easing restrictions, but many book second dose appointments to ease concerns. Nick Moore reports.  https://t.co/dPgv32zaLh","Maritime Provinces, Canada",CTVAtlantic,0,2,2021-06-18 03:00:09
46,"IYCMI: Here is @jonny_mann_'s interview with the good folks over at @StephenKingRlz Film Festival! Popsy, New Brunswick/Maine border... and other scary things.

https://t.co/z63B3sSpAj","Halifax, NS",PopDemandPics,1,2,2021-06-18 02:45:07
47,@roun_sa_ville Nowhere near New Brunswick but I love their energy. Hell yeah.,"Houston, TX",WhereTheresAMe,0,0,2021-06-18 02:44:56
48,"I AM SO EXCITED! 
NEW BRUNSWICK HERE I COME.

Also save the judgement.
I’m vaxxed, following protocol &amp; have a niece who I’ve never met and haven’t seen my fam in almost 2 years!",Vancouver,_EricaDawn,0,5,2021-06-18 02:43:47
49,"@starvingyeon @necrocalorie BC - not really
Alberta - so many fat people
Saskatchewan - most I have seen are average
Ontario - really depends on area. Toronto? Definitely not
Quebec - next to none 
New Brunswick - many fat people
Newfoundland - many fat people
Those are my experiences living across Canada",CW: piss off,thedark0fficial,0,0,2021-06-18 02:43:06
50,@lynayanb @Courage_CA Don't the Irvings live in New Brunswick?,Montréal,gabbicer,0,0,2021-06-18 02:40:48
51,lol the loser who tried bullying the cool new brunswick pals had to go private 🤭,,newYIP,0,2,2021-06-18 02:37:17
52,Rankin surprised New Brunswick's 'risk tolerance is greater' than neighbours https://t.co/O0AjoEQjWw https://t.co/gzf0QIRpyy,New Brunswick,TJProvincial,0,0,2021-06-18 02:36:21
53,"@aspiringcat I bet there’s genuinely nothing else to do in Moncton, New Brunswick than hang out at the quarry and eat gummies and watch Twister. They’re just doing what they can and they seem nice!","Austin, TX",whambamglambam,0,1,2021-06-18 02:33:00
54,"@joshnorthrupp Norton! Type it into Google maps and it’ll come up: Smith Falls, Norton New Brunswick",they/them,courtums,0,1,2021-06-18 02:32:17
55,Ag-Pro Brunswick would like to thank Mr. Hogan for his new tractor purchase! This is a 5075E 4x4 with a grapple and a Bush Hog 1812 Flex Mower! https://t.co/657AYJq352,"Boston, GA ",AgProCo,0,0,2021-06-18 02:31:02
56,if the Moncton New Brunswick area fellas looking for some online friends get milkshake ducked I better not hear about it from any of you. Let me die in a tiny bubble in which they remain Certified Sweeties,"Birmingham, AL",TuleyCorn,0,0,2021-06-18 02:26:16
57,"@BalabustaOG @garfpooop @AriBenYehoshua New Brunswick is a lovely province and I enjoy the Pizza Delight in Woodstock a great deal. I would be delighted, pun intended, to eat garlic cheese fingers and donair pizza with these fine fellows!",,Grmpenfhrer1,0,2,2021-06-18 02:25:38
58,@BrandyLJensen Honestly might email them even though I am not in New Brunswick,,notfunnyNadia,0,0,2021-06-18 02:22:29
59,May rent surge in N.B. was province's highest recorded in 43 years - https://t.co/WGnCDc0T3L https://t.co/lvuhysRlVi #housing #Vancouver #development #planning #letstalkhousing,"Vancouver, BC",vanhousingtalks,0,0,2021-06-18 02:20:45
60,"@MickeyBlowtorch @jdubrocketshirt These guys look rad, would certainly hang! Sadly nowhere near New Brunswick.",,Disencabulator,0,2,2021-06-18 02:17:31
61,@binraccoon Plus like it's NEW BRUNSWICK.  That's like someone in Maine having trouble making friends. It's not difficult to understand. It's remote. They need to get off their pedestal and fuck the fuck off. Friend groups form and break so much like people have independent lives. It happens,"Austin, TX",drewb_6511,0,1,2021-06-18 02:16:43
62,"@garfpooop Suspect these nice fellows will amass a huge following &amp; become the spokesperson for Slush Puppies. I wish them all the best! @Grmpenfhrer1 &amp; @AriBenYehoshua , in case you know anyone in New Brunswick:",,BalabustaOG,0,2,2021-06-18 02:08:02
63,@AnarchoKhakiist New Brunswick seemed like a cool Province and I'm glad he's representing them so well,,SimonMee5,0,1,2021-06-18 02:07:27
64,"Information Regarding Return to Campus for Rutgers–New Brunswick | Rutgers-New Brunswick
7,716 First year students have said yes to Rutgers, New Brunswick, get vaccinated, join the Scarlet Knights in September  https://t.co/QIjctltIcu","New Jersey, USA",McAnuffCourtney,1,1,2021-06-18 02:07:11
65,New Brunswick is one pot hole.,,xlynaixgia,0,0,2021-06-18 02:05:25
66,@melbataj I wanna go to New Brunswick just to hang out with them for the day.,,RichardOfGbg,0,1,2021-06-18 02:02:35
67,"Let me get this straight the rest of Canada can travel all the way to New Brunswick but not to Nova Scotia. 
However NB can hang out with the rest of Canada And THEN come to Nova Scotia AND THEN go back to NB with the rest of Canada. Sounds like a solid 🤡 plan right there.","Dartmouth, NS",jadcrnogorac,0,9,2021-06-18 02:01:40
68,"*INGROUND POOL, PATIO* HOME FOR SALE!
https://t.co/RtYEjurRWD

Property Type: Residence
Province: New Brunswick
Agent: Linda Currie

#Findyoursliceofheaven #recreationalliving #livingthedream  #holidayathome #staycation #forsale #realestate https://t.co/3u5b2qpsnV",Canada,CottageMarketer,0,1,2021-06-18 02:00:19
69,It's been a while since people have been able to travel between Nova Scotia and New Brunswick under the same set of COVID-19 rules.  https://t.co/FJnxbMEBY7,"Maritime Provinces, Canada",CTVAtlantic,0,1,2021-06-18 02:00:06
70,@EliMcCann Ship him to New Brunswick for a week I know a couple guys in the Moncton area looking for friends to hang with.,The Great Salt Lake,planetJoseph,0,4,2021-06-18 01:59:12
71,@dave_et_al @nikicaga In New Brunswick,,jakekhawaja,0,2,2021-06-18 01:58:41
72,"The recent report by ⁦⁦⁦@NBIRDT_UNB⁩ found that 90% of NB post-secondary grads stay after graduation- busting the myth of a mass exodus of talent. 
 https://t.co/Oudl3TAPTK","Fredericton, New Brunswick",PH_AdamPeabody,0,3,2021-06-18 01:55:51
73,In my opinion New Brunswick needs to be careful with its reopening and slow down a little,"Halifax, Nova Scotia",MacDFinn,0,3,2021-06-18 01:53:18
74,"@evilpez4 As someone from New Brunswick, I assure you, we fucking know and we kinda love it.","Halifax, Nova Scotia",chrissipumpkin,0,0,2021-06-18 01:42:27
75,"I'm at @_EsquinaLatina_ Restaurant &amp; Lounge in New Brunswick, NJ https://t.co/bS4ADQiiEg","Elizabethport, NJ",nomiSEZ,0,0,2021-06-18 01:42:18
76,@rynej__ These guys could start a TV show based on their lives in Moncton New Brunswick and I would probably watch it. Throw a little weed in the mix and these two are the coolest friends ever.,"Philadelphia, Pennsylvania",ConnorPatrick,0,0,2021-06-18 01:40:26
77,Don’t shoot me but I don’t want that guy from New Brunswick to get all blown up and get his own show and be a very online douche he seems like a nice kid and just want him to hang out with his friend and what not,NYC,_artistsrifles,0,2,2021-06-18 01:30:02
78,@cardnl_ Exactly what I would tell him. I would even take him to the new brunswick park if hes nervous,Radiator Springs,BugManLuke,0,0,2021-06-18 01:28:45
79,"@JustinWhang They're cool dudes, I'd totally be down for striking up a friendship if I was a New Brunswick native.","Christchurch City, New Zealand",GazzArt84,0,0,2021-06-18 01:27:05
80,My mom booked her ticket to New Brunswick 😭😭😭😭 https://t.co/YCRyqhUBDW,they/them,courtums,0,25,2021-06-18 01:25:34
81,Considering moving to New Brunswick to become friends with those dudes,"Los Angeles, CA",JoeyDevine,0,9,2021-06-18 01:22:34
82,@GoodWillsmith @malkyyyyy my friends and i used to drive to the moncton new brunswick area to chill with similar guys,,ddddddeon,0,5,2021-06-18 01:13:47
83,@janellesbian They said New Brunswick hehehehe that’s very rural and an island I like them!,,rzypci,0,0,2021-06-18 01:09:27
84,Nova Scotia as you cross the New Brunswick border: https://t.co/v9bWV1GacW,"Eastern Passage, NS",Tony_JV,1,2,2021-06-18 01:07:34
85,You got bo business coming to the Moncton New Brunswick area if you don't wanna get fucked,,VrilDude,0,13,2021-06-18 01:04:00
86,Who in new brunswick area got that work rn?,"New Jersey, USA",joeyp921,0,0,2021-06-18 01:03:20
87,@gabbyfoti @kaileyalycee pack it up we’re moving to new brunswick,"Lafayette, LA",graycipher,0,2,2021-06-18 01:02:03
88,@dinoscoots they're in new brunswick you gotta,"New York, NY",pupburglar,0,0,2021-06-18 01:00:45
89,THOSE DUDED WHO WANNA HANG OUT ARE IN NEW BRUNSWICK IN CANADA CUZ I WATCHED IT AGAIN AND MONCTON WHICH I KNOW FROM TRAILER PARK BOYS I GOTTA GET ACROSS THE BORDER,"Ogden, UT",kodyfrom5to7,0,7,2021-06-18 01:00:17
90,@JamesAmerica3 @JUSTcatmeme Mad as hell I don’t live in New Brunswick,,MMac4dams,1,2,2021-06-18 00:56:31
91,Adding the New Brunswick boys to the blunt rotation,shit hole (usa),uncivilobedient,0,0,2021-06-18 00:55:31
92,if I lived in the new brunswick area I'd hang out with those two guys,"Saint-Hélène, petite ile",feet_pray_love,0,5,2021-06-18 00:51:42
93,Budding journalists at New Brunswick’s Kingswood Academy put on a classroom newscast to keep fellow students informed. @eilishbonangctv reports. https://t.co/ZQCPDonhhN via @CTVAtlantic,"Halifax, Nova Scotia",CTV_Liveat5,0,0,2021-06-18 00:50:34
94,"@mileslunn @Gordon76315072 @Dljwinter1 You must not be following recent news stories.

https://t.co/q68JVqDDnr

#TriggerChange
#RepealBillC71
#StopBillC21
#NotForSale","Alberta, Canada",martletman,0,0,2021-06-18 00:48:25
95,"Instructor - Math at Cambridge Learning Center of NJ in North Brunswick, NJ: SAT INSTRUCTORS (MATH/ PRECALCULUS/ GEOMETRY/ ALGEBRA 1 2) One of New Jersey's premier learning centers, the Cambridge Learning Center of New… https://t.co/401PT1L2yC #nj #education #teachingjobs","New Jersey, USA",NJSchoolJobs,0,0,2021-06-18 00:45:35
96,"Instructor - SAT Tutor at Cambridge Learning Center of NJ in North Brunswick, NJ: SAT INSTRUCTORS (READING, WRITING, AND MATH) TRAINING PROVIDED FOR QUALIFIED CANDIDATES One of New Jersey's premier learning centers, the… https://t.co/15sQ2ynpes #nj #education #teachingjobs","New Jersey, USA",NJSchoolJobs,0,0,2021-06-18 00:45:34
97,"Chemistry - Teachers at Cambridge Learning Center of NJ in North Brunswick, NJ: CHEMISTRY TEACHERS/TUTORS Cambridge Learning Center of New Jersey, one of the tri-states premiere learning centers, is looking for high school… https://t.co/8a7AFnRioT #nj #education #teachingjobs","New Jersey, USA",NJSchoolJobs,0,0,2021-06-18 00:45:34
98,"Instructor - Economics at Cambridge Learning Center of NJ in North Brunswick, NJ: ECONOMICS TEACHERS/TUTORS Cambridge Learning Center of New Jersey, one of the tri-states premiere learning centers, is looking for high school… https://t.co/6hWfjeoveE #nj #education #teachingjobs","New Jersey, USA",NJSchoolJobs,0,0,2021-06-18 00:45:32
99,"Instructor - Spanish at Cambridge Learning Center of NJ in North Brunswick, NJ: SPANISH TEACHERS The Cambridge Learning Center of New Jersey is seeking Spanish teachers for one-on-one tutoring for part-time work, that can… https://t.co/f4giwFAY24 #nj #education #teachingjobs","New Jersey, USA",NJSchoolJobs,0,0,2021-06-18 00:45:16
