,Content,Location,Username,Retweet-Count,Favorites,Created at
24,Concerned about the latest AstraZeneca news? These 3 graphics help you make sense of the risk - Yesterday announcement the AstraZeneca COVID vaccine would now only be recommended for the over 60s has highlighted the many ways we... - https://t.co/p0e9yggKCp https://t.co/48uYZcHYxf,,iWeller_health,0,0,2021-06-18 06:35:04
25,Vaccinated Indonesian health workers who got COVID19 had high exposure to virus- expert https://t.co/kcsdcwg6fP,"Manila, Philippines",ABSCBNNews,0,2,2021-06-18 06:35:00
26,"Digital Vibes scored R35m before health dept even approved their work, committee hears https://t.co/A175LaSpO2",South Africa,Naas1Fischer,0,0,2021-06-18 06:34:50
27,"'fewer people came forward...' The #NHS officials just blame the public despite the fact that hospitals rationed diagnosis and treatment options. Try being honest about the problems we face; your customers might trust you more.
https://t.co/9gITkJ9xGv",,lrcaswell,0,0,2021-06-18 06:34:47
28,"Can negative moods be ‘contagious’?

@AdamWHunter finds out whether a recent scientific study examining how teenagers can ‘catch’ moods from friends may have potential implications for schools…

https://t.co/f194k4kGEZ https://t.co/xe9aBVFTbn",Colchester,TeachSecondary,0,0,2021-06-18 06:34:46
29,"#GladysTheCovidiot NSW Health Hazard &amp; CHO Dr Chance were ALL aware of how returning International travellers were being transported in the quarantine system. Our Biosecurity is STILL subcontracted out to workers denied N95’s airborne PPE breaching Fed WHS
https://t.co/bgom4vyEvO",Deep inside the forest....,Zoso771,0,0,2021-06-18 06:34:36
30,"""Photonics unlocks second quantum revolution""

Quantum light is redefining the future of data connectivity &amp; heightening efficiencies in manufacturing while it could open up novel scientific diagnostic tools in health care, amongst other sectors.

Read: https://t.co/xXPtBmE0jG https://t.co/Ip6PxEx748",Johannesburg,Wits_News,0,1,2021-06-18 06:34:36
31,Voluntary #CrowdFunding For Health https://t.co/njPFphQmT1,primarily INDIA,amitdirector,0,0,2021-06-18 06:34:36
32,"Follow up (and with the right link this time). Screenshot from the ATAGI statement below. 
If you've had your first AZ dose, you'll probably be fine getting a second dose, with the case rate of second doses being 1.5 per million second doses. 
https://t.co/bqDi4eMcG1 https://t.co/mBywoAAkRw","Melbourne, Victoria",gabster0191,0,3,2021-06-18 06:34:13
33,"One public health official said young children were at low risk of disease and the “risks of vaccination have yet to be fully elucidated” 

https://t.co/gc2I97s5QG","Cambridge, UK",Cambslive,0,0,2021-06-18 06:34:00
34,Japan's top health experts urge organisers to scale down Tokyo Olympics due to COVID-19 https://t.co/dHdwHXqRMH,Canberra,Srb1970Rita,0,0,2021-06-18 06:33:48
35,"US Supreme Court upholds ObamaCare, allowing millions to keep health insurance coverage https://t.co/UMYcIZQ7bU via @YahooIndia",new delhi,lekh27,0,0,2021-06-18 06:33:16
