,Content,Location,Username,Retweet-Count,Favorites,Created at
0,"THB’s New York-style bagels officially available in Owings Mills, No Way Rosé to open in the former home of Bookmakers Cocktail Club, and more food news from the Charm City dining scene.  https://t.co/D5g55YDYCe","Baltimore, MD",Baltimoremag,0,1,2021-06-11 14:57:35
1,"THB’s New York-style bagels officially available in Owings Mills, No Way Rosé to open in the former home of Bookmakers Cocktail Club, and more food news from the Charm City dining scene.  https://t.co/D5g55YDYCe","Baltimore, MD",Baltimoremag,1,1,2021-06-10 19:47:31
