,Content,Location,Username,Retweet-Count,Favorites,Created at
26,"@JamFitzpatrick @kathxsykes @_nic__x Craig

Is a socialist, but supports a team that was OPENLY founded upon supporting the Royal Family and taking pride in being British, which is in many ways anti-socialism (especially historically).",,troikadeus,0,0,2021-06-17 21:14:51
27,The British royal family is an ecclesiastical wank pizza,Your nightmares,chuffbucket,0,0,2021-06-17 21:08:50
28,I’m surprised the British royal family aren’t over there trying to steal it 😁 https://t.co/sXkNrLWJT2,Everywhere At Once,DIMPLESGFAM,0,0,2021-06-17 20:19:54
29,@PaoloSTrance The company behind British TV series The Crown have announced the programme has nearly run out of material on Queen Elizabeth II and her family. The next series of The Crown will feature the lives of royal animals.,London,TomHewston,0,0,2021-06-17 20:18:56
30,British Royal Family attends Royal Ascot - Day 3  https://t.co/7dOwdBMab9,Worldwide,ufonomore,2,3,2021-06-17 20:14:36
31,"@HuffPost Another imperialist British heir. Just what we need, right?! I’m finding it very very difficult to be happy for descendants of the Royal family today. I wish their children protection from the insular world that emanates from Buckingham. Harry might be able to change my mind.","Oregon, USA",RealGreenHorse,0,4,2021-06-17 20:11:41
32,"@ABackuptasha @scobie @theartoffunnews @NYT Well it’s not doing well in the UK but the reason she has sold any at all is because she used her title. The title that belongs, according to her, a racist institution. A family and institution she doesn’t like and she is rude about! She is nothing without the British Royal Title",,Karen53370613,0,0,2021-06-17 20:10:37
33,"@geneve50966264 @usweekly It may be a bit appropriate to say I love Meghan markle, and how she has shaking my British royal family, out of they're dusty Victorian  palaces, and I wish her every success in whatever she does 🙂✌️🙏🇬🇧.",,derrickg745,0,4,2021-06-17 19:59:01
34,"@Dork_Sword @omranrko37 @MarcusRashford not really because the Scottish were well invested in the royal line, after all it was a Scottish Stuart king that had unified the two crowns when he inherited it after the death of queen Elizabeth. So the royal family at the time was well and truly British.",United Kingdom,Adam_campbell91,0,3,2021-06-17 19:56:49
35,What an insult to the British Public. The Royal Family trying to control Free Speech https://t.co/3tm3WBBlTc,Anywhere ,Barbara27541025,0,1,2021-06-17 19:34:02
36,"When it comes to royal births and pregnancies, it has always been a matter of great interest and has remained a source of public fascination for centuries. Especially in terms of the British Royal Family, it not only signifies the continuing reign of

https://t.co/uQpW4LwWLz https://t.co/XbJ9pIYbyu",India,newslogged,0,0,2021-06-17 19:06:51
37,"Foreign Sovereigns joined the British Royal Family for the Order of the Garter Service in Windsor #OnThisDay in 2002, during the Queen’s Golden Jubilee celebrations: #GarterDay https://t.co/N2FBFkXO8i",,saadsalman719,1,16,2021-06-17 19:00:00
38,@nick_affleck @uk_domain_names How far back in history are we allowed to go when digging dirt on individuals? Should we mention the connections of members of the royal family (and sections of the British press) with the Nazis?,,FormerKBT,0,0,2021-06-17 18:53:05
39,#invisiblecontract between British Media and British Royal Family. Below article deleted within hours #PrinceHarry #lazyroyals https://t.co/9ga6zbcZbc,United Kingdom,Mrs_K_Suleiman,1,1,2021-06-17 18:36:27
40,Kate Middleton Broke Royal Protocol With Prince Charles – British Royal Family https://t.co/uAlaknGAEZ #BritishRoyalFamily #Celebrities #KateMiddleton,Everywhere,dailysoapdish,0,0,2021-06-17 18:20:03
41,Meghan is dehumanized by the British Royal Family and the press because she wouldn't be a house n*gga. But Kate Middleton gets coddled as a child because she's white and does as she's told.,"Brooklyn, N.Y.",qsteph,37,294,2021-06-17 18:17:24
