,Content,Location,Username,Retweet-Count,Favorites,Created at
60,@tailgate777 @GBNEWS Places like Newscastle as well as Cambridge University Hospital in Huddersfield. #GBNewsFail https://t.co/P4S55wJyth,"Pouzols-Minervois, France",Dutch_editor,0,7,2021-06-17 17:18:23
61,"..this is how a spillover between spieces by henipaviruses was created from bats colony..made in Cornell UC of Veterinary Medicine(NY)&amp;Rocky Mountain Laboratories(Hamilton, Montana)&amp;CSU(Colorado State University) @Harvard2H @Daoyu15 @stuartjdneil (any bats from Cambridge colony?) https://t.co/nCnmww6va0",,DlakaDarko,1,3,2021-06-17 17:16:34
62,"#otd #summerof81
#LeicsCCC were 35-2 against Cambridge University at the close at Leicester.",,Summer_of_1981,0,0,2021-06-17 17:15:05
63,"Also, I want this young boy to get a PhD in AI and a PhD in Math and a PhD in Physics in the  best university in USA, such as Stanford U., Caltech U., MIT, Carnegie Mellon, Princeton U., Cambridge U., etc.,
If he can be a R&amp;D scientist in R&amp;D center and sending him to get PhDs",,tomt87824236,0,1,2021-06-17 16:56:13
64,"The Department of Engineering, University of Cambridge is hosting a panel talk on Engineering Heroes in celebration of this year's International Women in Engineering Day Open to all @Cambridge_Uni https://t.co/Erceg1zJIC","9 JJ Thomson Ave, CB3 0FA",cambridge_ee,0,0,2021-06-17 16:54:01
65,"'Toope has not only attempted to impose woke and other anti-free speech ideologies on Cambridge University, but he has done so via successive acts of extraordinary incompetence.'

✍️ Douglas Murray

https://t.co/o7BHwXLMcr",London,spectator,65,233,2021-06-17 16:32:40
66,"First evidence that medieval plague victims were buried individually with 'considerable care' 
https://t.co/vuvi2JRuAv
#Archaeology #Cambridge #Century #Church #Death #DNA #Europe #House #Language #Pandemic #Project #Strike #Study #Teeth #University #UniversityOfCambridge https://t.co/ybntQVYUmH",Australia,MirageNewsCom,0,0,2021-06-17 16:23:55
67,@CUPAcademic @cambUP_History. I would say Cambridge University Press does some pretty sweet covers! Both titles on sale for #SHAFR. https://t.co/s0GXotXFrG,,joestieb,0,2,2021-06-17 16:07:16
68,"I studied with Dolores for 5 months of quantitative Economics major at University of Cambridge, what a energy experience.","Bridge of Allan, Scotland",Jennifer_chm002,0,0,2021-06-17 15:58:09
69,"https://t.co/wMhpSNlC7V
(James Baldwin - Pin Drop Speech)
[1,096,505 views • Jul 27, 2017, GLAZAR]

""... delivers earth shattering speech at Cambridge University during a debate with W. F. Buckley""
---
CIO Whitepapers,  1 year ago
It is a crime that he is not taught in schools.",,HerrmannDerUser,0,0,2021-06-17 15:46:37
70,"@MomentoPretinha @creme_moi @RobbyMRG Prince Edward didn't last a year in the military.

Prince Edward was a Royal Marine officer recruit, whose Cambridge University tuition reportedly was paid by the Royal Marines in return for his promise of service. 

But after 4 months of basic training, he dropped out.",,DoraHol97570423,1,2,2021-06-17 15:43:10
71,"Divine Names, Sources, and Artistic Unity – What we can learn from Babylonian Narrative Poetry of the Late Second Millennium BC

— George Heath-Whyte @GHeathWhyte , PhD candidate in Assyriology, University of Cambridge https://t.co/P3WCboGQsk","Cambridge, UK",Tyndale_House,0,3,2021-06-17 15:38:39
72,"@uttaras @Vanda_Wilcox Thank you, @uttaras ! If helpful, a review essay that I wrote on histories of Indian citizenship, refugeedom, partitions, displacement etc. for @Journal_Iti : https://t.co/0VJyHf4MyE","Cambridge, MA",kalramnath,0,5,2021-06-17 15:33:14
73,"Higher ED Thought Leadership Series: Emad Rahim Interviews Dr. Harper, Provost at Cambridge Corporate University https://t.co/hqsyxnsSLP via @intelligenthq","Decatur, GA",DrFrankHarper,0,0,2021-06-17 15:20:32
74,"#otd #summerof81
Cambridge University have been batting against #LeicsCCC at Leicester but apart from Mills (63) and Varey (39) none of the batsmen has made an impression - 183 all out.",,Summer_of_1981,0,0,2021-06-17 15:15:06
75,"@StephenNolan I believe the Cambridge University Physics Department has been in touch with @duponline following the discovery of a transition element with the shortest-ever observed half-life. It will be called ""Pootsium"" after @edwinpootsmla",Occupied Britain,DoomlordVek,13,99,2021-06-17 15:10:02
76,"People in #Sawston, who suffer from #heartburn, will be some of the first in the UK to have a 'game-changing' test developed by University of #Cambridge and Addenbrooke's Hospital to spot the early warning signs of #OesophagealCancer: https://t.co/L4GqlifAmX https://t.co/5FrLT6mFtE","Sawston, South Cambridgeshire",TheWorksHG,0,0,2021-06-17 14:55:05
77,"Higher ED Thought Leadership Series: Emad Rahim Interviews Dr. Harper, Provost at Cambridge Corporate University https://t.co/QWsCsPu5Hr #ThoughtLeadership #CambridgeCorporateUniversity","London, World",intelligentHQ,1,1,2021-06-17 14:51:33
78,"📚 The Telegraph can reveal that one University of Cambridge college has taken 22 students from just one London private school.
 
❌  This is not all we found. See which fee-paying, state and grammar schools are sending their pupils to Oxbridge 👇
 
~Thread","London, UK",tele_education,127,187,2021-06-17 14:34:32
79,Academic freedom in Churchill College (University of Cambridge). https://t.co/pf2Qv0F1YJ,,AbuMusabMaldif,0,2,2021-06-17 14:28:44
80,"Following the sad news of Professor James Crawford's death, Cambridge University Press made this collection of essays, edited in his honour, free to access:
https://t.co/K3eXQwxcD6",Washington DC,hnalves1,0,0,2021-06-17 14:12:35
81,"Remember when I told you that there's a high chance that we've already met in England before? I tried to research on it.

It was winter. December 08, 2012 — I went to your university as Oxford's representative for student congress.   It was a wonderful experience in Cambridge.",🇵🇭 🇪🇦 | Azianna & Madel,cjvalcarce,1,4,2021-06-17 14:10:07
82,"Latest Vacancy: The University of Cambridge @Cambridge_Uni wishes to appoint a Research Associate to work in the PEDAL Research Centre in a fixed term contract.  @PEDALCam
#highered #researchers #cambridge #education #diversityandinclusion
https://t.co/YDliHhXVrB",uk,Diversityjobs4u,1,1,2021-06-17 14:06:00
83,My review of @ReasonablyRagin's excellent book Securing China's Northwest Frontier (@CambridgeUP ) has been published by @chinaquarterly https://t.co/yu6EnyxwCE https://t.co/DIXMUv28fQ,"Indiana, USA",GroseTimothy,2,13,2021-06-17 14:01:27
